API NUMBER,Lat_Wellhead,Lon_Wellhead,Top_Perfs_MD,Lat_length,Fluid,Proppant,Max_Gas,Proppant_per_Ft,Fluid_per_Ft,Max_Gas_per_Ft
3.14111E+12,35.5493,-92.5627,2829,3574,95271,3139376,375686,878.3928372,26.65668719,105.1163962
3.0291E+12,35.3251,-92.5267,5272,3870,103787,3524530,544761,910.7312661,26.81834625,140.7651163
3.0291E+12,35.4423,-92.5534,4143,4592,245,4599710,593085,1001.679007,0.053353659,129.1561411
3.02911E+12,35.4184,-92.7217,3004,4706,108886,3248365,576548,690.260306,23.13769656,122.5133872
3.02911E+12,35.3175,-92.8423,5480,3967,137398,3990220,281135,1005.85329,34.63524074,70.86841442
3.0291E+12,35.3887,-92.6142,4113,3683,71292,3102989,673147,842.5166983,19.35704589,182.771382
3.02911E+12,35.3698,-92.5069,4660,4551,135660,3920227,482118,861.3990332,29.80883322,105.9367172
3.0291E+12,35.2718,-92.6872,6299,4036,96292,3763700,521357,932.5322101,23.85827552,129.1766601
3.02911E+12,35.4548,-92.5285,4248,4832,113536,3937507,632242,814.8814156,23.49668874,130.8447848
3.02911E+12,35.2563,-92.6227,6489,3966,95801,3465740,681454,873.8628341,24.15557237,171.824004
3.02911E+12,35.3171,-92.8264,5176,4659,125580,3918768,510279,841.1178364,26.95428203,109.5254346
3.1411E+12,35.4645,-92.3992,3982,3563,84639,3126794,551870,877.5733932,23.75498176,154.8891384
3.1411E+12,35.5861,-92.3698,2785,1612,30416.42857,1146668,211039,711.3325062,18.86875222,130.9174938
3.14111E+12,35.4956,-92.3652,3521,3802,109919,3121183,507718,820.931878,28.9108364,133.5397159
3.1411E+12,35.5611,-92.4147,2373,1239,30011.5,1270520,237014,1025.439871,24.22235674,191.2945924
3.1411E+12,35.4122,-92.3958,4332,4082,107079,3528885,789509,864.4990201,26.23199412,193.4122979
3.14111E+12,35.382,-92.3815,5040,4106,137761,3538961,853330,861.8999026,33.55114467,207.825134
3.14111E+12,35.5698,-92.3617,2490,4582,157190,4806080,489824,1048.904409,34.30597992,106.9017896
3.14111E+12,35.4607,-92.6969,2867,4468,57444,2014571,174405,450.8887645,12.85675918,39.03424351
3.14111E+12,35.4381,-92.3455,4090,3668,119263,3086569,338883,841.4855507,32.51444929,92.38904035
3.14111E+12,35.4817,-92.4561,3746,2467,66786,1950605,340795,790.6789623,27.07174706,138.1414674
3.14111E+12,35.5342,-92.4588,2378,2892,72951,1957426,368786,676.8416321,25.22510373,127.5193638
3.14111E+12,35.4595,-92.4581,3930,3241,90297,2739949,376563,845.402345,27.86084542,116.1872879
3.14112E+12,35.5679,-92.4611,2155,3448,83637,2684769,420413,778.6453016,24.25667053,121.9295244
3.14112E+12,35.4656,-92.3518,3444,4840,89679,3913859,830645,808.6485537,18.52871901,171.6208678
3.14112E+12,35.5712,-92.4692,2623,4373,94359,3144836,501932,719.1484107,21.57763549,114.779785
3.14112E+12,35.5435,-92.4421,2854,4418,154550,4684273,293159,1060.270032,34.98189226,66.35559077
3.1451E+12,35.5221,-91.7725,3134,3093,59721,1197320,250162,387.1063692,19.30843841,80.88005173
3.14111E+12,35.6289,-92.3929,1520,4140,115205,4838600,92005,1168.743961,27.82729469,22.22342995
3.14111E+12,35.5112,-92.493,3065,2235,53171,1958808,303763,876.4241611,23.7901566,135.9118568
3.0231E+12,35.3781,-92.1144,5194,4326,111808,3565532,435162,824.2098937,25.84558484,100.592233
3.02311E+12,35.466,-92.2476,3965,5397,150099,4295631,574583,795.9294052,27.81156198,106.4634056
3.0231E+12,35.4655,-92.1665,3845,4309,121037,3866396,582427,897.2838246,28.08934788,135.1652356
3.0231E+12,35.5356,-91.9213,3001,4269,121719,4552910,312273,1066.505036,28.51229796,73.14898103
3.0231E+12,35.3921,-92.1423,5179,3990,109541,4825974,417183,1209.517293,27.45388471,104.5571429
3.02311E+12,35.6391,-92.144,1833,3441,91735,4100660,219899,1191.705899,26.65940134,63.90555071
3.02311E+12,35.5645,-92.1622,2336,4606,162781,4681900,362675,1016.478506,35.34107686,78.73968736
3.02311E+12,35.3761,-92.2021,5058,4136,104023,3515197,685483,849.9025629,25.15062863,165.735735
3.02311E+12,35.4606,-91.9171,3284,5462,160013,4306356,940334,788.4210912,29.29567924,172.1592823
3.02311E+12,35.5644,-92.1622,3180,4132,152182,4325620,373019,1046.858664,36.83010649,90.27565344
3.02311E+12,35.4067,-92.1062,5288,4004,151374,4341280,365615,1084.235764,37.80569431,91.31243756
3.02311E+12,35.4041,-91.9423,4670,4142,149273,4336080,629737,1046.856591,36.03887011,152.0369387
3.02311E+12,35.4529,-92.1801,4202,3528,63362,2737832,497660,776.0294785,17.95975057,141.0600907
3.02311E+12,35.5836,-92.125,2553,5135,89058,4290780,540446,835.5949367,17.34333009,105.247517
3.0231E+12,35.4331,-91.9416,4810,4545,131113,4298939,538775,945.8611661,28.84774477,118.5423542
3.0231E+12,35.454,-92.0207,4178,7122,188528,5858851,763111,822.6412525,26.47121595,107.1484134
3.0231E+12,35.524,-92.2347,2800,3390,112375,2937781,592257,866.6020649,33.14896755,174.7070796
3.0231E+12,35.6472,-92.2165,2184,1986,28388,1439500,329499,724.8237664,14.29405841,165.9108761
3.0231E+12,35.3908,-92.1576,4823,4531,138593,5848020,261584,1290.668727,30.58772898,57.73206798
3.02311E+12,35.5659,-92.1719,2625,2767,100264,2930980,445916,1059.262739,36.23563426,161.1550416
3.02311E+12,35.392,-92.0921,5150,4592,164731,4678480,397233,1018.832753,35.87347561,86.50544425
3.0231E+12,35.5075,-92.1502,4087,3765,94313,4317540,444908,1146.756972,25.0499336,118.1694555
3.0231E+12,35.5065,-91.8356,3585,4137,78242,2390860,299918,577.9211989,18.9127387,72.49649504
3.0231E+12,35.5314,-91.9,2867,4130,131030,4466660,231722,1081.515738,31.72639225,56.10702179
3.02311E+12,35.4232,-92.0946,4933,4136,114885,3517721,507133,850.5128143,27.77683752,122.6143617
3.0231E+12,35.4068,-92.1067,5140,4472,161317,4702680,510037,1051.583184,36.07267442,114.0512075
3.0231E+12,35.5068,-91.9198,3160,4286,71176,2516484,201455,587.1404573,16.60662622,47.00303313
3.02311E+12,35.5786,-92.1528,2275,3977,118619,3245460,460539,816.0573296,29.82625094,115.8006035
3.02311E+12,35.4401,-92.0624,5017,5128,138345,6662447,418659,1299.229134,26.97835413,81.64177067
3.0231E+12,35.4639,-91.8896,3366,4069,208431,6795089,383123,1669.965348,51.22413369,94.15654952
3.02311E+12,35.553,-92.2409,3080,4132,152431,4335500,397803,1049.249758,36.89036786,96.27371733
3.0231E+12,35.4632,-91.8346,3303,3677,97344,3269300,384644,889.1215665,26.47375578,104.6081044
3.02311E+12,35.4776,-91.8546,3360,5422,142885,4320431,576528,796.8334563,26.35282184,106.3312431
3.02311E+12,35.3919,-92.0789,5182,4930,176188,5041100,750410,1022.535497,35.73793103,152.2129817
3.02311E+12,35.5654,-91.9407,2900,4162,153437,4324700,278595,1039.091783,36.86617011,66.9377703
3.0231E+12,35.5074,-92.1835,4024,3818,126546,4276730,258083,1120.149293,33.14457831,67.59638554
3.02311E+12,35.5224,-92.2465,2890,4604,143597,3946943,668607,857.2856212,31.18961772,145.2230669
3.02311E+12,35.5646,-92.1622,2460,3982,152213,4323200,656003,1085.685585,38.22526369,164.7420894
3.02311E+12,35.5499,-92.1054,2510,4112,148138,4339260,652364,1055.26751,36.02577821,158.6488327
3.02311E+12,35.493,-91.8882,3800,4212,141718,4336340,166904,1029.520418,33.64624881,39.62583096
3.02311E+12,35.5646,-92.1622,2530,4462,163151,4677360,106152,1048.265352,36.56454505,23.7902286
3.0231E+12,35.4905,-91.8196,3544,5526,139975,3922363,602464,709.8014839,25.33025697,109.0235252
3.0231E+12,35.4635,-91.8645,3398,4052,176476,4695740,294731,1158.869694,43.55281343,72.73716683
3.0231E+12,35.4614,-91.8488,3337,3498,146696,3846425,301325,1099.606918,41.93710692,86.14208119
3.0231E+12,35.4044,-91.9691,4780,4157,162446,4679530,407197,1125.698821,39.07770026,97.95453452
3.0231E+12,35.6574,-92.2147,2346,2316,36636,1703900,253782,735.7081174,15.81865285,109.5777202
3.0231E+12,35.3681,-92.2496,5205,5167,140486,4636884,575121,897.4035224,27.18908458,111.3065609
3.0231E+12,35.5924,-92.0351,2508,3919,106038,3235691,562865,825.6420005,27.05741261,143.6246491
3.0231E+12,35.5512,-91.8682,2655,4083,208213,6684511,260948,1637.156747,50.99510164,63.91084987
3.0231E+12,35.654,-92.2045,2015,3571,47974,2496000,473868,698.9638757,13.43433212,132.6989639
3.02311E+12,35.4064,-92.0678,5640,4602,165619,4659600,538988,1012.516297,35.98848327,117.1203824
3.02311E+12,35.4062,-92.0678,5210,4602,163074,4554280,683143,989.6305954,35.43546284,148.4448066
3.02311E+12,35.5779,-92.121,2492,4100,152634,4319000,526790,1053.414634,37.22780488,128.4853659
3.02311E+12,35.3774,-92.1018,5160,4462,153919,4332300,539754,970.9323173,34.49551771,120.966831
3.02311E+12,35.4629,-91.8419,3217,4486,149181,4076500,587134,908.7160053,33.25479269,130.8814088
3.02311E+12,35.581,-91.9116,2700,3962,83237,4862570,184212,1227.301868,21.00883392,46.49469965
3.02311E+12,35.4372,-92.0686,4984,6159,161396,5071870,667241,823.4892028,26.20490339,108.3359312
3.0231E+12,35.4053,-92.1843,4859,6401,166594,5200497,829923,812.4507108,26.0262459,129.6552101
3.0231E+12,35.4042,-91.924,4680,3822,82423,2009010,338926,525.6436421,21.56541078,88.67765568
3.0231E+12,35.3924,-92.1487,4699,3070,59062.04762,2575971,338308,839.0785016,19.23845199,110.1980456
3.0231E+12,35.5349,-91.9561,3030,5889,125136,4669007,542016,792.8352861,21.24910851,92.03871625
3.02311E+12,35.4784,-91.8818,3540,3894,71896,3113534,409418,799.5721623,18.46327684,105.1407293
3.02311E+12,35.5241,-92.2348,3073,4560,81231,3523471,513907,772.6910088,17.81381579,112.6989035
3.0231E+12,35.4634,-91.9038,3325,4191,142473,3906323,533455,932.0742066,33.99498926,127.2858506
3.0231E+12,35.4191,-92.0496,4660,4563,174462,5041760,528529,1104.9222,38.23405654,115.829279
3.0231E+12,35.6073,-91.795,1945,4085,107503,6443040,122833,1577.243574,26.31652387,30.06927785
3.0231E+12,35.4749,-91.8021,3304,6061,145068,4872111,653709,803.846065,23.93466425,107.8549744
3.0231E+12,35.475,-91.8021,3358,5990,166618,5370124,633901,896.5148581,27.81602671,105.8265442
3.02311E+12,35.4656,-92.2109,4039,4781,140064,3901814,570266,816.1083455,29.29596319,119.277557
3.0231E+12,35.3765,-92.2116,5251,5129,156484,4276084,627990,833.7071554,30.509651,122.4390719
3.02311E+12,35.4916,-91.8092,3164,4401,132431,3489951,521284,792.9904567,30.09111566,118.4467167
3.02311E+12,35.4783,-91.8704,3239,4242,79698,3509596,461885,827.3446488,18.78783593,108.8837812
3.02311E+12,35.5227,-92.2399,2999,4444,142144,3518099,455404,791.6514401,31.98559856,102.4761476
3.0231E+12,35.5369,-91.9123,3330,4081,162847,4688880,429424,1148.953688,39.90370007,105.2251899
3.0231E+12,35.5663,-91.9174,2723,4728,100845,3878083,482482,820.2375212,21.32931472,102.0478003
3.063E+12,35.5479,-91.7116,2764,4173,157667,4135020,414237,990.8986341,37.78265037,99.26599569
3.063E+12,35.5481,-91.6697,2479,4282,107005,3321837,512931,775.7676319,24.98949089,119.787716
3.0231E+12,35.5064,-91.8358,3240,4112,149356,4339860,398047,1055.413424,36.32198444,96.80131323
3.02311E+12,35.404,-91.9423,4780,4142,148740,4203060,646614,1014.741671,35.91018831,156.1115403
3.0231E+12,35.4942,-92.1743,3719,4398,116626,3892445,513817,885.0488859,26.51796271,116.8296953
3.0231E+12,35.4632,-91.8347,3168,4322,106722,3624097,501579,838.5231374,24.69273484,116.052522
3.063E+12,35.5641,-91.7386,2792,3410,67630,1724600,94395,505.7478006,19.83284457,27.68181818
3.0231E+12,35.4909,-91.8462,3170,4162,113385,4195020,730667,1007.933686,27.24291206,175.5567035
3.0231E+12,35.5088,-92.1856,4590,4047,147099,4415100,155941,1090.956264,36.34766494,38.5324932
3.0671E+12,35.4865,-91.562,2089,3249,69415,1210974,106974,372.7220683,21.3650354,32.92520776
3.02311E+12,35.4204,-91.9284,4627,7471,230274,8606669,536742,1152.010307,30.82237987,71.84339446
3.02311E+12,35.5505,-92.1266,2688,3842,75081,3375900,707048,878.6829776,19.54216554,184.0312337
3.02311E+12,35.4928,-92.2127,4402,7057,121774,5497298,858316,778.9851212,17.25577441,121.6261868
3.02311E+12,35.5074,-92.2232,3826,4899,78643,3516654,627457,717.8309859,16.05286793,128.0785875
3.02311E+12,35.4062,-92.0678,5200,4642,170262,4639400,586598,999.4398966,36.67858682,126.367514
3.02311E+12,35.4605,-91.9172,3358,6547,187099,5072242,742466,774.7429357,28.5778219,113.4055293
3.02311E+12,35.3774,-92.1018,5164,4358,153691,4325830,497625,992.6181735,35.26640661,114.1865535
3.02311E+12,35.5264,-92.2304,2981,2977,52205,2353540,418470,790.5744038,17.53611018,140.5676856
3.02311E+12,35.4356,-92.2319,4226,6588,168638,7554510,587020,1146.70765,25.59775349,89.1044323
3.02311E+12,35.3924,-92.1714,4975,4136,98382,3511885,415120,849.1017892,23.78675048,100.3675048
3.063E+12,35.5435,-91.5139,1940,3982,144386,4347800,189515,1091.863385,36.25966851,47.59291813
3.02311E+12,35.4553,-92.0092,4466,6081,146760,4686543,586185,770.6862358,24.13418846,96.39615195
3.02311E+12,35.5081,-91.8712,3188,4083,74365,3512344,444162,860.2361009,18.21332354,108.7832476
3.02311E+12,35.5261,-92.2304,3597,3200,62035,2744364,433567,857.61375,19.3859375,135.4896875
3.02311E+12,35.5112,-91.8242,4477,5682,153890,4684556,632517,824.4554734,27.08377332,111.3194298
3.063E+12,35.534,-91.6397,1990,4162,80850,4046340,483346,972.2104757,19.42575685,116.1331091
3.063E+12,35.5642,-91.7582,2293,4309,88531,2165000,216517,502.4367603,20.54560223,50.24762126
3.02311E+12,35.5068,-92.1552,3966,7028,181445,5692419,754438,809.9628628,25.81744451,107.3474673
3.08311E+12,35.2682,-93.6201,3170,2930,5032,782819,224660,267.1737201,1.717406143,76.67576792
3.08311E+12,35.2018,-93.9692,2442,3830,4654,880550,286104,229.9086162,1.215143603,74.70078329
3.08311E+12,35.1891,-93.935,3927,1336,2032,503120,101259,376.5868263,1.520958084,75.79266467
3.08311E+12,35.2656,-93.5745,3200,1053,6033,667449,118120,633.8547009,5.729344729,112.1747388
3.08311E+12,35.273,-93.5975,3560,1755,2971,517935,96619,295.1196581,1.692877493,55.05356125
3.13111E+12,35.1536,-94.0817,2836,2830,1851,312493,89601,110.4215548,0.654063604,31.66113074
3.02311E+12,35.3918,-92.0855,5230,4572,163001,4708540,332944,1029.864392,35.65201225,72.8223972
3.02311E+12,35.4526,-92.243,4140,3620,59145,1861509,163774,514.2290055,16.33839779,45.24143646
3.08311E+12,35.2005,-93.9188,3015,2649,4235,829100,226519,312.9860325,1.598716497,85.51113628
3.08311E+12,35.1865,-93.9187,5414,712,1674.142857,1119792,81298,1572.741573,2.351324238,114.1825843
3.08311E+12,35.2596,-93.6091,5120,2105,12779,1082484,223230,514.2441805,6.070783848,106.0475059
3.0231E+12,35.4634,-91.9039,3347,4368,142974,3904132,725801,893.8031136,32.73214286,166.1632326
3.02311E+12,35.4641,-92.2072,4374,5076,101099,4306455,614004,848.3953901,19.91706068,120.9621749
3.02311E+12,35.4048,-92.1894,4929,4620,139685,3910114,638998,846.3450216,30.23484848,138.3112554
3.0231E+12,35.48,-92.216,4050,4160,105812,3579802,481929,860.5293269,25.43557692,115.8483173
3.02311E+12,35.521,-91.8862,4017,4189,80931,3520247,398417,840.3549773,19.31988541,95.11028885
3.0231E+12,35.4788,-92.2265,3806,4607,118118,3903125,708161,847.2161928,25.63881051,153.7141307
3.02311E+12,35.3765,-92.1786,5200,4602,619.047619,4816270,559921,1046.560191,0.134517084,121.6690569
3.0231E+12,35.3631,-92.1639,5257,4663,120158,3945487,507492,846.1263135,25.76838945,108.833798
3.0231E+12,35.4937,-92.2457,3884,4982,118171,3900000,680709,782.8181453,23.71959053,136.6336813
3.0231E+12,35.4749,-91.8021,3366,4994,129474,4231038,489816,847.2242691,25.92591109,98.08089708
3.0231E+12,35.4639,-91.8897,3401,4617,161818,5366747,441645,1162.388347,35.04829976,95.65627031
3.0231E+12,35.6089,-91.9674,2047,5478,232118,6350837,330502,1159.334976,42.37276378,60.33260314
3.02311E+12,35.5313,-91.9695,3410,5777,159895,5077343,592674,878.8892159,27.67786048,102.5920028
3.0231E+12,35.4798,-92.193,4165,3924,145949,3863847,587502,984.6704893,37.19393476,149.7201835
3.02311E+12,35.5511,-91.9448,3831,3809,72937,3430706,479677,900.6841691,19.14859543,125.9325282
3.02311E+12,35.5076,-91.8806,3247,4242,75641,3522445,408742,830.3736445,17.83144743,96.35596417
3.02311E+12,35.4702,-92.0026,3698,5256,153723,6306540,521921,1199.874429,29.24714612,99.30003805
3.02311E+12,35.4356,-92.232,4218,5936,154159,7000023,519449,1179.249158,25.97018194,87.50825472
3.02311E+12,35.5074,-92.2231,4260,3997,70548,3122963,470416,781.3267451,17.65023768,117.6922692
3.02311E+12,35.4491,-92.2145,4562,5137,214.2857143,4300603,645118,837.1818182,0.041714174,125.5826358
3.02311E+12,35.4912,-91.9387,3446,4989,153918,4279280,605629,857.7430347,30.85147324,121.3928643
3.0231E+12,35.4908,-91.8459,4100,4582,122632,3406880,524936,743.535574,26.76385858,114.5648189
3.0231E+12,35.4788,-91.8087,3438,6617,150039,5457670,591067,824.7952244,22.67477709,89.32552516
3.0231E+12,35.4806,-92.1853,4029,3221,51759,2531390,390149,785.9018938,16.06923316,121.1266687
3.02311E+12,35.5644,-92.1622,2470,4132,150722,4310880,335305,1043.291384,36.4767667,81.14835431
3.0231E+12,35.4191,-92.0495,4880,3916,75515,2226810,165307,568.6440245,19.28370787,42.21322778
3.02311E+12,35.5314,-91.9695,3521,5137,134682,4289086,549874,834.9398482,26.21802609,107.0418532
3.0231E+12,35.48,-92.216,3840,4098,107565,3584658,402571,874.7335286,26.24816984,98.23596877
3.02311E+12,35.4065,-92.0678,6104,4598,165108,4655780,470265,1012.566333,35.90865594,102.2759896
3.0231E+12,35.4639,-92.2011,4270,3890,108914,3556712,533393,914.3218509,27.99845758,137.1190231
3.02311E+12,35.5811,-92.1011,2729,4545,124225,4208111,463865,925.8770077,27.33223322,102.0605061
3.02311E+12,35.439,-92.0462,4660,6321,173622,7814244,595322,1236.235406,27.46748932,94.18161683
3.02311E+12,35.4655,-92.1662,4984,3380,84995,2734509,410681,809.0263314,25.1464497,121.5032544
3.0231E+12,35.3925,-92.1147,5117,3827,87778,4185507,418690,1093.678338,22.93650379,109.4042331
3.0231E+12,35.378,-92.1725,5230,3819,114552,3280025,656421,858.8701231,29.99528672,171.8829537
3.02311E+12,35.4656,-92.1893,4186,4242,78998,3518151,459523,829.3613861,18.62281942,108.3269684
3.0231E+12,35.4068,-92.1067,5320,4572,161946,4663500,736072,1020.013123,35.42125984,160.9956255
3.0231E+12,35.4798,-92.193,4196,4486,148970,3924710,674579,874.8796255,33.20775747,150.3742755
3.0231E+12,35.4067,-92.1066,5232,4149,87873,2013588,638881,485.318872,21.17932032,153.9843336
3.0231E+12,35.3775,-92.1018,5564,3619,118889,3217175,709807,888.9679469,32.85134015,196.1334623
3.0231E+12,35.3925,-92.1149,5022,3946,102663,3915540,509899,992.2807907,26.01697922,129.2192093
3.02311E+12,35.4614,-91.8309,3094,3196,59679,2738406,345148,856.8229036,18.67302879,107.9937422
3.02311E+12,35.4935,-92.2334,3963,5527,100436,4308911,532190,779.6111815,18.17188348,96.28912611
3.0231E+12,35.418,-91.8948,4500,3962,111644,3768302,510565,951.111055,28.17869763,128.865472
3.02311E+12,35.4723,-91.8255,3323,5777,115827,5085488,741036,880.2991172,20.04967976,128.2734984
3.02311E+12,35.4372,-92.0686,4475,6944,136497,6609934,747323,951.8914171,19.65682604,107.6213998
3.02311E+12,35.508,-91.8711,3140,4189,79304,3523882,507054,841.2227262,18.93148723,121.0441633
3.02311E+12,35.5074,-92.1502,4213,7981,211278,6624828,928753,830.074928,26.47262248,116.3705049
3.02311E+12,35.5348,-91.9562,3004,4242,111749,3525852,417144,831.1768034,26.34347006,98.33663366
3.02311E+12,35.4641,-92.2071,4168,4958,97665,4341071,654384,875.5689794,19.69846712,131.985478
3.02311E+12,35.4702,-92.0028,3803,6221,171608,7334935,374613,1179.06044,27.58527568,60.21748915
3.0231E+12,35.4614,-91.9232,3344,4781,118824,3905701,556658,816.9213554,24.85337795,116.4312905
3.02311E+12,35.5635,-92.1432,2510,4029,128622,3604220,509268,894.5693721,31.92405063,126.4005957
3.02311E+12,35.4202,-92.0506,4728,6387,153595,7265045,620919,1137.473775,24.04806638,97.21606388
3.0231E+12,35.4623,-91.8808,3550,4342,136822,4607310,351040,1061.103178,31.51128512,80.8475357
3.0231E+12,35.4626,-91.9385,3917,3700,95774,4424905,412887,1195.92027,25.88486486,111.5910811
3.0231E+12,35.4639,-92.2011,4050,5705,154268,4889311,911588,857.0220859,27.04084137,159.7875548
3.02311E+12,35.521,-92.2248,3539,4454,89524,3543462,461875,795.5684778,20.09968568,103.6989223
3.02311E+12,35.4694,-91.9858,3490,4874,94489,3867289,595976,793.4528108,19.38633566,122.2765696
3.02311E+12,35.419,-92,4592,6855,184120,5849644,787592,853.339752,26.85922684,114.8930708
3.0671E+12,35.4708,-91.525,2320,4062,115014,4118880,391999,1014.002954,28.31462334,96.50393895
3.14112E+12,35.506,-92.2492,3532,4878,70295,3135130,558459,642.7080771,14.41061911,114.4852399
3.02311E+12,35.3703,-92.1083,5360,5042,180478,5058720,455902,1003.316144,35.79492265,90.42086474
3.0231E+12,35.61,-91.8597,1999,4163,161016,4700280,172758,1129.060773,38.67787653,41.49843863
3.0231E+12,35.505,-91.7986,3241,4454,97904,3505196,801738,786.9770992,21.98114055,180.0040413
3.0231E+12,35.6073,-92.058,3078,4773,100213,5849280,353997,1225.4934,20.99580976,74.16656191
3.02311E+12,35.6263,-91.9847,2325,4070,85435,4824480,151440,1185.375921,20.99140049,37.20884521
3.02311E+12,35.4067,-92.1061,5460,4582,163806,4686540,559066,1022.815364,35.74989088,122.0135312
3.02311E+12,35.5205,-91.8533,3340,3862,136272,3964665,455391,1026.583376,35.28534438,117.9158467
3.02311E+12,35.5077,-92.157,3723,4083,124951,3519144,559533,861.901543,30.60274308,137.0396767
3.0231E+12,35.4528,-92.1437,4480,4119,138549,6221800,166248,1510.51226,33.63656227,40.36125273
3.02311E+12,35.5262,-92.2304,3041,4348,79802,3534584,609146,812.9218031,18.35372585,140.0979761
3.02311E+12,35.4936,-92.181,3828,3715,116850,3094424,432961,832.9539704,31.45356662,116.5440108
3.14112E+12,35.5059,-92.2492,3693,4454,83258,3528537,519944,792.2175573,18.69286035,116.7364167
3.063E+12,35.5762,-91.6581,2040,4590,174751,5490948,258358,1196.284967,38.07211329,56.28714597
3.0231E+12,35.4901,-91.8162,3255,4545,126644,3905609,611035,859.319912,27.86446645,134.4411441
3.063E+12,35.5647,-91.7858,2605,4174,90116,2275300,184442,545.1126018,21.58984188,44.18830858
3.063E+12,35.5498,-91.7765,3282,4346,89538,2259395,172045,519.8791993,20.60239301,39.58697653
3.0231E+12,35.4655,-92.1666,3880,3815,108180,3473288,736407,910.4293578,28.35648755,193.0293578
3.0231E+12,35.3924,-92.1488,5363,2771,63372.47619,2098610,266159,757.347528,22.86989397,96.05160592
3.0231E+12,35.4034,-92.0204,5420,2980,63069,1029010,135390,345.3053691,21.16409396,45.43288591
3.02311E+12,35.4207,-92.0387,4778,4401,131951,3511031,556256,797.7802772,29.98204953,126.3930925
3.02311E+12,35.4935,-92.2386,3872,4242,89112,3516288,502773,828.9222065,21.00707214,118.5226308
3.02311E+12,35.4776,-91.8169,3508,4368,120974,3915984,445164,896.5164835,27.69551282,101.9148352
3.02311E+12,35.4337,-92.0222,5005,6239,121684,7470323,254335,1197.359032,19.50376663,40.76534701
3.0231E+12,35.5349,-91.956,2908,4789,100485,3903142,573235,815.0223429,20.9824598,119.6982669
3.02311E+12,35.4935,-92.2387,3867,5202,110692,4298973,548054,826.4077278,21.27873895,105.354479
3.02311E+12,35.392,-92.0921,5160,4602,166228,4622260,419107,1004.402434,36.12081704,91.07062147
3.02311E+12,35.5349,-91.9365,3314,4606,151224,9022860,378567,1958.93617,32.83195832,82.1899696
3.02311E+12,35.4722,-91.8255,3722,5777,113719,5080473,896842,879.4310196,19.68478449,155.243552
3.0231E+12,35.4197,-92.0739,4790,4642,182021,5021060,517480,1081.658768,39.21176217,111.4778113
3.02311E+12,35.4606,-91.9172,3263,5682,173370,4675084,735308,822.7884548,30.51214361,129.4100669
3.02311E+12,35.4044,-91.9238,4630,3982,136703,3971720,448159,997.4183827,34.33023606,112.5462079
3.0231E+12,35.4774,-91.8168,3277,4545,90471,3251654,615863,715.4354235,19.90561056,135.5034103
3.0231E+12,35.3918,-92.0923,4970,4195,81978,2028300,372247,483.5041716,19.54183552,88.73587604
3.02311E+12,35.4529,-92.1801,4346,3715,72145,3131023,544342,842.8056528,19.41991925,146.5254374
3.02311E+12,35.5261,-92.2304,2980,3487,61678,2750755,376219,788.8600516,17.68798394,107.8918841
3.0231E+12,35.362,-91.9036,5110,4172,135480,400580,203097,96.01629914,32.47363375,48.68096836
3.02311E+12,35.4936,-92.181,3958,6705,207426,5435654,915893,810.6866518,30.9360179,136.5985086
3.02311E+12,35.5369,-91.9125,2862,4160,68440,1687480,185569,405.6442308,16.45192308,44.60793269
3.0231E+12,35.509,-92.2038,3800,3382,122074,3712540,498742,1097.735068,36.09520993,147.4695446
3.0231E+12,35.4365,-92.2302,4062,5058,112567,4205409,593127,831.4371293,22.25523922,117.2651246
3.0231E+12,35.5487,-91.9729,2970,3892,150532,4305920,523261,1106.35149,38.67728674,134.4452724
3.02911E+12,35.4027,-92.5735,4317,5729,174913,4707799,960058,821.7488218,30.53115727,167.578635
3.0451E+12,35.2821,-92.4631,6511,5315,162451,4573420,766137,860.4741298,30.56462841,144.14619
3.0451E+12,35.3131,-92.4139,6389,3944,129203,3599971,587481,912.7715517,32.75938134,148.9556288
3.0451E+12,35.3531,-92.4247,6207,5753,137986,4722691,862773,820.9092647,23.98505128,149.9692334
3.04511E+12,35.3263,-92.3522,5943,6095,130275,6976026,444915,1144.548975,21.37407711,72.99671862
3.0451E+12,35.2945,-92.4579,6268,2957,66484,2358100,424551,797.4636456,22.48359824,143.574907
3.0451E+12,35.3504,-92.1857,5249,5540,120340,4667688,533022,842.5429603,21.72202166,96.2133574
3.0451E+12,35.3589,-92.1756,5270,3932,138826,3960420,366767,1007.227874,35.30671414,93.27746694
3.04511E+12,35.3576,-92.258,5807,6162,126389,7835584,773109,1271.597533,20.51103538,125.4639727
3.0451E+12,35.3533,-92.4782,4882,4368,117725,3908888,443221,894.8919414,26.95169414,101.4700092
3.0451E+12,35.3492,-92.442,4710,5533,172335,4710964,830626,851.4303271,31.14675583,150.122176
3.0291E+12,35.4421,-92.562,4311,4187,91315,2646923,724555,632.1764987,21.80917124,173.0487222
3.0451E+12,35.2797,-92.4517,6340,3769,119175,3619280,483771,960.2759353,31.61979305,128.3552666
3.0291E+12,35.2868,-92.7148,6639,1954,55839,1674000,244212,856.7041965,28.57676561,124.9805527
3.0291E+12,35.3412,-92.5062,5103,3677,77819,3252544,567916,884.5645907,21.16372042,154.4509111
3.0451E+12,35.2333,-92.322,7814,2378,59314,1861480,268450,782.7922624,24.94280908,112.8889823
3.0291E+12,35.3559,-92.7278,4646,3214,107042,2929624,432203,911.5196017,33.30491599,134.4751089
